-0.00402513	0.00400472
-0.00954286	0.00650904
-0.0155182	0.0082429
-0.0217977	0.00941336
-0.0283658	0.00994165
-0.0349298	0.0103038
-0.0417962	0.0108832
-0.0485981	0.0111657
-0.0552821	0.0110155
-0.0617474	0.0105771
-0.068206	0.00975028
-0.0744952	0.00810289
-0.0806466	0.00614117
-0.087297	0.00446504
-0.0940479	0.00269298
-0.100533	0.000821077
-0.107335	-0.00106983
-0.114027	-0.00329516
-0.12027	-0.00545312
-0.126311	-0.0084856
-0.132094	-0.0117161
-0.138259	-0.014849
-0.144014	-0.0183311
-0.148739	-0.0232213
-0.152879	-0.0280583
-0.157144	-0.0331671
-0.160554	-0.0389495
-0.16386	-0.0455881
-0.167204	-0.0525957
-0.16987	-0.0590211
-0.172505	-0.0655369
-0.175201	-0.0712543
-0.178265	-0.0773139
-0.181183	-0.0833851
-0.183951	-0.0894517
-0.186555	-0.0955339
-0.189231	-0.101444
-0.192797	-0.107263
-0.196285	-0.112679
-0.199345	-0.117985
-0.201973	-0.123329
-0.2047	-0.128802
-0.207123	-0.134086
-0.209932	-0.139396
-0.212415	-0.144111
-0.214818	-0.149034
-0.216976	-0.154027
-0.218965	-0.158832
-0.220967	-0.163611
-0.22294	-0.16824
-0.225012	-0.173467
-0.227213	-0.178825
-0.229517	-0.184392
-0.231225	-0.190015
-0.23299	-0.195786
-0.234886	-0.20217
-0.236791	-0.207764
-0.238757	-0.213471
-0.240747	-0.219093
-0.242971	-0.224617
-0.245135	-0.229953
-0.24753	-0.235626
-0.24996	-0.241413
-0.252533	-0.247194
-0.255093	-0.252826
-0.257741	-0.259108
-0.259677	-0.264532
-0.261974	-0.270249
-0.264155	-0.275585
-0.266423	-0.281075
-0.268722	-0.286808
-0.270259	-0.292155
-0.271662	-0.29752
-0.273603	-0.302969
-0.275436	-0.308428
-0.277571	-0.313117
-0.279717	-0.318414
-0.282181	-0.323704
-0.284545	-0.32922
-0.286997	-0.334716
-0.289505	-0.340255
-0.291937	-0.345752
-0.294529	-0.351297
-0.297106	-0.356041
-0.299949	-0.360976
-0.303318	-0.366798
-0.306837	-0.372649
-0.309839	-0.379005
-0.313192	-0.385554
-0.316245	-0.391872
-0.319114	-0.398359
-0.321494	-0.404573
-0.323851	-0.410805
-0.325974	-0.417187
-0.327764	-0.423238
-0.329807	-0.429324
-0.332009	-0.435955
-0.334491	-0.442301
-0.337273	-0.448784
-0.339822	-0.455589
-0.342459	-0.46213
-0.345213	-0.46826
-0.347894	-0.474532
-0.350463	-0.480802
-0.353038	-0.486889
-0.355521	-0.49307
-0.358921	-0.499289
-0.362412	-0.505218
-0.3657	-0.511085
-0.368852	-0.516875
-0.37191	-0.522514
-0.375512	-0.528115
-0.379251	-0.533505
-0.382859	-0.538402
-0.386667	-0.543383
-0.390265	-0.54877
-0.394394	-0.553733
-0.398525	-0.558345
-0.402829	-0.562925
-0.40727	-0.567704
-0.41199	-0.572639
-0.416757	-0.577507
-0.421623	-0.581634
-0.428149	-0.585063
-0.434673	-0.58822
-0.441441	-0.590894
-0.449187	-0.593836
-0.456616	-0.597207
-0.464108	-0.601476
-0.471095	-0.606268
-0.47778	-0.610881
-0.484389	-0.615646
-0.490847	-0.620063
-0.497476	-0.624024
-0.503864	-0.628547
-0.510589	-0.633429
-0.516967	-0.638177
-0.523148	-0.642827
-0.529039	-0.647246
-0.534873	-0.651783
-0.540507	-0.655009
-0.546161	-0.658324
-0.552011	-0.661765
-0.557962	-0.665279
-0.563934	-0.668533
-0.569905	-0.671322
-0.576077	-0.673874
-0.582922	-0.676715
-0.589409	-0.679657
-0.595668	-0.682845
-0.60227	-0.685854
-0.609427	-0.689131
-0.61585	-0.69277
-0.622053	-0.696594
-0.628341	-0.700999
-0.634315	-0.705521
-0.63984	-0.709951
-0.645198	-0.71447
-0.649599	-0.718712
-0.654127	-0.723323
-0.658486	-0.727509
-0.662853	-0.732108
-0.66721	-0.736858
-0.672022	-0.741282
-0.67662	-0.746023
-0.681277	-0.751174
-0.686608	-0.757229
-0.692513	-0.762611
-0.698146	-0.7681
-0.703902	-0.773648
-0.709644	-0.778993
-0.714941	-0.783777
-0.719906	-0.78798
-0.724937	-0.791885
-0.729207	-0.795383
-0.734041	-0.799058
-0.738842	-0.802913
-0.743427	-0.807016
-0.748144	-0.811328
-0.752728	-0.816977
-0.757019	-0.822519
-0.761719	-0.828514
-0.765871	-0.834768
-0.769439	-0.840679
-0.772913	-0.846569
-0.777153	-0.852756
-0.781304	-0.858852
-0.78536	-0.864858
-0.78953	-0.871133
-0.793581	-0.877188
-0.797208	-0.88307
-0.80087	-0.88892
-0.804588	-0.894677
-0.80833	-0.900313
-0.812372	-0.906649
-0.816215	-0.912247
-0.820256	-0.917742
-0.824039	-0.923165
-0.827417	-0.928556
-0.831208	-0.934177
-0.834355	-0.93995
